"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Benjamini et al. 1995) < 0.005)"
g8253	7	3	1.22239242133645	1.22239242133645	0.199550990993661	0.262775270259908	0.0865940276409599	FALSE
g8410	7	3	1.22239242133645	1.22239242133645	0.199550990993661	0.262775270259908	0.0865940276409599	FALSE
g8497	7	3	1.22239242133645	1.22239242133645	0.199550990993661	0.262775270259908	0.0865940276409599	FALSE
g10747	7	3	1.22239242133645	1.22239242133645	0.199550990993661	0.262775270259908	0.0865940276409599	FALSE
g10779	7	3	1.22239242133645	1.22239242133645	0.199550990993661	0.262775270259908	0.0865940276409599	FALSE
g10914	7	3	1.22239242133645	1.22239242133645	0.199550990993661	0.262775270259908	0.0865940276409599	FALSE
g12315	7	3	1.22239242133645	1.22239242133645	0.199550990993661	0.262775270259908	0.0865940276409599	FALSE
g12608	7	3	1.22239242133645	1.22239242133645	0.199550990993661	0.262775270259908	0.0865940276409599	FALSE
g12704	7	3	1.22239242133645	1.22239242133645	0.199550990993661	0.262775270259908	0.0865940276409599	FALSE
g1350	136	158	-0.216317906926764	-0.216317906926764	0.199258855110669	0.262876534646465	0.0865940276409599	FALSE
g529	3	7	-1.22239242133645	-1.22239242133645	0.199550990993661	0.263113045043007	0.0865940276409599	FALSE
g1032	3	7	-1.22239242133645	-1.22239242133645	0.199550990993661	0.263113045043007	0.0865940276409599	FALSE
g1804	3	7	-1.22239242133645	-1.22239242133645	0.199550990993661	0.263113045043007	0.0865940276409599	FALSE
g2127	3	7	-1.22239242133645	-1.22239242133645	0.199550990993661	0.263113045043007	0.0865940276409599	FALSE
g4311	3	7	-1.22239242133645	-1.22239242133645	0.199550990993661	0.263113045043007	0.0865940276409599	FALSE
g5885	3	7	-1.22239242133645	-1.22239242133645	0.199550990993661	0.263113045043007	0.0865940276409599	FALSE
g6090	3	7	-1.22239242133645	-1.22239242133645	0.199550990993661	0.263113045043007	0.0865940276409599	FALSE
g8301	3	7	-1.22239242133645	-1.22239242133645	0.199550990993661	0.263113045043007	0.0865940276409599	FALSE
